,Content ID,Type,Datetime,Content Type,Category,Sentiment,Score
1225,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,disgust,2020-09-20 18:23:00,photo,animals,negative,0
1226,fa39acec-96b1-441d-8f85-16dfb44bdfba,disgust,2020-11-15 15:00:00,photo,culture,negative,0
1227,fa39acec-96b1-441d-8f85-16dfb44bdfba,disgust,2021-02-16 06:22:00,photo,culture,negative,0
1228,4f215b36-f5c4-4294-81f2-80e4906b197d,disgust,2021-11-06 02:51:00,video,soccer,negative,0
1229,4f215b36-f5c4-4294-81f2-80e4906b197d,disgust,2021-05-22 06:29:00,video,soccer,negative,0
1230,b6393b8b-320e-4558-8614-20a6727f2eea,disgust,2020-09-22 01:22:00,photo,food,negative,0
1231,b6393b8b-320e-4558-8614-20a6727f2eea,disgust,2020-06-07 04:04:00,photo,food,negative,0
1232,b6393b8b-320e-4558-8614-20a6727f2eea,disgust,2020-06-29 10:12:00,photo,food,negative,0
1233,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,disgust,2021-01-27 10:55:00,audio,education,negative,0
1234,c892a472-bf81-4946-83c0-d3697ba65b95,disgust,2021-04-24 15:09:00,photo,soccer,negative,0
1235,c892a472-bf81-4946-83c0-d3697ba65b95,disgust,2021-05-18 22:15:00,photo,soccer,negative,0
1236,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,disgust,2021-08-03 02:58:00,audio,public speaking,negative,0
1237,4ae90f6e-da63-4ce2-a357-a4b36c739b80,disgust,2021-02-20 19:13:00,GIF,travel,negative,0
1238,4ae90f6e-da63-4ce2-a357-a4b36c739b80,disgust,2021-01-30 02:36:00,GIF,travel,negative,0
1239,4ae90f6e-da63-4ce2-a357-a4b36c739b80,disgust,2021-05-02 22:30:00,GIF,travel,negative,0
1240,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,disgust,2020-11-26 23:31:00,audio,travel,negative,0
1241,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,disgust,2020-02-07 17:21:00,audio,travel,negative,0
1242,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,disgust,2021-03-24 11:21:00,video,public speaking,negative,0
1243,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,disgust,2021-04-21 12:13:00,video,public speaking,negative,0
1244,286e2f5f-082a-4ce7-9396-db565106d5bf,disgust,2021-02-02 10:28:00,photo,studying,negative,0
1245,abae4f43-2356-4c6b-b51d-d2acf4644956,disgust,2020-08-30 09:17:00,GIF,fitness,negative,0
1246,abae4f43-2356-4c6b-b51d-d2acf4644956,disgust,2020-08-26 07:16:00,GIF,fitness,negative,0
1247,abae4f43-2356-4c6b-b51d-d2acf4644956,disgust,2020-12-27 07:54:00,GIF,fitness,negative,0
1248,d4012724-c8bf-4db3-8670-dfa1f630a72a,disgust,2020-07-25 16:07:00,photo,studying,negative,0
1249,d4012724-c8bf-4db3-8670-dfa1f630a72a,disgust,2020-04-09 18:36:00,photo,studying,negative,0
1250,d4012724-c8bf-4db3-8670-dfa1f630a72a,disgust,2020-08-18 18:02:00,photo,studying,negative,0
1251,d4012724-c8bf-4db3-8670-dfa1f630a72a,disgust,2020-08-07 18:05:00,photo,studying,negative,0
1252,21bc3be6-6bd1-4926-8bee-c4585873851b,disgust,2020-10-10 04:52:00,video,soccer,negative,0
1253,21bc3be6-6bd1-4926-8bee-c4585873851b,disgust,2020-12-24 07:48:00,video,soccer,negative,0
1254,21bc3be6-6bd1-4926-8bee-c4585873851b,disgust,2021-02-18 22:25:00,video,soccer,negative,0
1255,bc8024c3-c51e-4875-b8df-419e9848f492,disgust,2021-01-02 09:42:00,GIF,veganism,negative,0
1256,bc8024c3-c51e-4875-b8df-419e9848f492,disgust,2020-05-10 23:17:00,GIF,veganism,negative,0
1257,bc8024c3-c51e-4875-b8df-419e9848f492,disgust,2021-05-19 05:40:00,GIF,veganism,negative,0
1258,bc8024c3-c51e-4875-b8df-419e9848f492,disgust,2020-10-25 03:53:00,GIF,veganism,negative,0
1259,f0c6ae88-c87e-4812-9713-ae45018a1f73,disgust,2021-01-13 01:37:00,photo,science,negative,0
1260,8f82022e-2ba7-4269-ab8f-3b47f87004de,disgust,2020-12-25 02:13:00,audio,healthy eating,negative,0
1261,8f82022e-2ba7-4269-ab8f-3b47f87004de,disgust,2020-12-13 04:44:00,audio,healthy eating,negative,0
1262,8f82022e-2ba7-4269-ab8f-3b47f87004de,disgust,2021-05-14 13:13:00,audio,healthy eating,negative,0
1263,8891433d-d874-4bd5-a8ca-4114a4131b20,disgust,2021-01-29 19:45:00,GIF,tennis,negative,0
1264,8891433d-d874-4bd5-a8ca-4114a4131b20,disgust,2020-06-09 23:31:00,GIF,tennis,negative,0
1265,8891433d-d874-4bd5-a8ca-4114a4131b20,disgust,2020-07-19 07:52:00,GIF,tennis,negative,0
1266,c4cc899d-4c35-47fd-9710-8e2dea9782c9,disgust,2021-04-13 18:14:00,photo,science,negative,0
1267,c4cc899d-4c35-47fd-9710-8e2dea9782c9,disgust,2021-02-23 13:32:00,photo,science,negative,0
1268,42a0f482-d3a8-4216-ba0b-1459abf854a6,disgust,2021-05-24 08:36:00,GIF,culture,negative,0
1269,041bf6c9-8b33-4ca0-a787-762eb8837d0c,disgust,2020-08-12 11:35:00,GIF,food,negative,0
1270,041bf6c9-8b33-4ca0-a787-762eb8837d0c,disgust,2021-03-31 19:22:00,GIF,food,negative,0
1271,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,disgust,2020-11-25 03:55:00,audio,dogs,negative,0
1272,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,disgust,2021-03-27 00:17:00,audio,dogs,negative,0
1273,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,disgust,2020-12-15 09:44:00,audio,dogs,negative,0
1274,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,disgust,2021-08-03 02:47:00,audio,dogs,negative,0
1275,5fefd228-c550-4023-b767-ec8aa62de850,disgust,2021-02-13 01:06:00,video,cooking,negative,0
1276,5fefd228-c550-4023-b767-ec8aa62de850,disgust,2020-03-12 03:46:00,video,cooking,negative,0
1277,5fefd228-c550-4023-b767-ec8aa62de850,disgust,2020-07-30 17:11:00,video,cooking,negative,0
1278,5fefd228-c550-4023-b767-ec8aa62de850,disgust,2020-01-07 20:34:00,video,cooking,negative,0
1279,5fefd228-c550-4023-b767-ec8aa62de850,disgust,2020-05-10 03:35:00,video,cooking,negative,0
1280,66af1757-534a-4ef9-a5a5-9d721e7c6c00,disgust,2021-05-24 19:00:00,audio,healthy eating,negative,0
1281,2771fa81-b26c-4e11-86ac-90e85faf4981,disgust,2021-03-18 11:38:00,video,dogs,negative,0
1282,2771fa81-b26c-4e11-86ac-90e85faf4981,disgust,2021-02-27 18:27:00,video,dogs,negative,0
1283,56d13215-1444-49b0-8e17-3a888bcd4e1e,disgust,2021-01-13 09:48:00,GIF,fitness,negative,0
1284,56d13215-1444-49b0-8e17-3a888bcd4e1e,disgust,2021-04-24 09:28:00,GIF,fitness,negative,0
1285,cda6a453-27bf-4237-b848-b27706732716,disgust,2020-12-10 06:12:00,video,soccer,negative,0
1286,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-11-26 03:24:00,video,technology,negative,0
1287,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-02-12 02:58:00,video,technology,negative,0
1288,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-12-13 20:02:00,video,technology,negative,0
1289,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2021-01-05 07:05:00,video,technology,negative,0
1290,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-10-19 07:34:00,video,technology,negative,0
1291,cafddd25-5653-4219-8dc7-a3eae45ea926,disgust,2021-05-26 11:36:00,video,fitness,negative,0
1292,c24f4499-faae-4ff0-baf1-4be6a9061aa1,disgust,2021-05-26 22:29:00,audio,animals,negative,0
1293,c24f4499-faae-4ff0-baf1-4be6a9061aa1,disgust,2021-05-05 13:50:00,audio,animals,negative,0
1294,2669dbfc-65d4-4770-a916-e6507f881131,disgust,2021-10-03 12:23:00,photo,science,negative,0
1295,2669dbfc-65d4-4770-a916-e6507f881131,disgust,2020-08-12 21:47:00,photo,science,negative,0
1296,2669dbfc-65d4-4770-a916-e6507f881131,disgust,2020-06-12 18:52:00,photo,science,negative,0
1297,2669dbfc-65d4-4770-a916-e6507f881131,disgust,2020-05-10 23:15:00,photo,science,negative,0
1298,b529487b-160b-48cd-aacc-2741b18462c6,disgust,2021-07-04 05:51:00,GIF,studying,negative,0
1299,b529487b-160b-48cd-aacc-2741b18462c6,disgust,2021-01-25 23:38:00,GIF,studying,negative,0
1300,b529487b-160b-48cd-aacc-2741b18462c6,disgust,2020-08-30 03:20:00,GIF,studying,negative,0
1301,b529487b-160b-48cd-aacc-2741b18462c6,disgust,2021-02-21 17:49:00,GIF,studying,negative,0
1302,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,2021-07-05 12:06:00,photo,dogs,negative,0
1303,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,2021-03-17 03:53:00,photo,dogs,negative,0
1304,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,2021-10-05 18:50:00,photo,dogs,negative,0
1305,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,2021-04-15 10:32:00,photo,dogs,negative,0
1306,25c8f882-464d-4465-9ed2-e7f7706c1775,disgust,2020-11-16 01:35:00,audio,healthy eating,negative,0
1307,df6e9952-4e2a-488a-bb83-3a7241f30e6f,disgust,2021-03-06 15:16:00,video,culture,negative,0
1308,df6e9952-4e2a-488a-bb83-3a7241f30e6f,disgust,2020-01-08 09:58:00,video,culture,negative,0
1309,4789b064-7b3c-4339-bf15-b9e38222930c,disgust,2020-08-09 16:45:00,photo,education,negative,0
1310,4789b064-7b3c-4339-bf15-b9e38222930c,disgust,2020-07-22 20:49:00,photo,education,negative,0
1311,77a3ac9f-7607-411f-a280-5431c71e3943,disgust,2021-03-29 07:14:00,audio,tennis,negative,0
1312,77a3ac9f-7607-411f-a280-5431c71e3943,disgust,2021-04-13 17:40:00,audio,tennis,negative,0
1313,77a3ac9f-7607-411f-a280-5431c71e3943,disgust,2021-03-29 09:58:00,audio,tennis,negative,0
1314,77a3ac9f-7607-411f-a280-5431c71e3943,disgust,2021-01-24 06:51:00,audio,tennis,negative,0
1315,edea43f3-1541-4e42-8419-d1cdf749025c,disgust,2021-09-05 16:21:00,photo,cooking,negative,0
1316,edea43f3-1541-4e42-8419-d1cdf749025c,disgust,2021-03-15 20:12:00,photo,cooking,negative,0
1317,edea43f3-1541-4e42-8419-d1cdf749025c,disgust,2020-04-07 06:37:00,photo,cooking,negative,0
1318,217f4060-b378-4d79-992f-20502d407f7c,disgust,2021-11-05 18:32:00,photo,cooking,negative,0
1319,217f4060-b378-4d79-992f-20502d407f7c,disgust,2021-01-14 06:20:00,photo,cooking,negative,0
1320,4426d1ae-cb98-45cf-8d1d-c176ef755293,disgust,2020-05-07 16:15:00,GIF,science,negative,0
1321,4426d1ae-cb98-45cf-8d1d-c176ef755293,disgust,2020-08-31 08:29:00,GIF,science,negative,0
1322,74989207-b147-4a13-89b8-f0d868dfdf4a,disgust,2021-11-04 16:34:00,audio,science,negative,0
1323,74989207-b147-4a13-89b8-f0d868dfdf4a,disgust,2020-12-19 02:15:00,audio,science,negative,0
1324,9fdcedb3-8e19-4755-93b2-133673d4620b,disgust,2020-09-12 22:26:00,audio,travel,negative,0
1325,9489565a-a899-4693-ad48-369f86b4b862,disgust,2020-10-11 11:31:00,GIF,studying,negative,0
1326,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,disgust,2020-12-25 08:19:00,video,veganism,negative,0
1327,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,disgust,2020-09-16 11:39:00,video,veganism,negative,0
1328,d347afb6-c092-4301-ba7d-4c59d10142cb,disgust,2020-12-28 05:08:00,photo,tennis,negative,0
1329,d347afb6-c092-4301-ba7d-4c59d10142cb,disgust,2021-10-01 19:42:00,photo,tennis,negative,0
1330,62e3c102-b551-4625-b949-d589babb16d8,disgust,2020-08-20 23:01:00,photo,soccer,negative,0
1331,62e3c102-b551-4625-b949-d589babb16d8,disgust,2020-11-21 09:38:00,photo,soccer,negative,0
1332,fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,disgust,2021-05-29 10:06:00,GIF,soccer,negative,0
1333,37c5a8aa-d239-4b94-ae68-2754825d36ff,disgust,2020-10-10 10:42:00,photo,public speaking,negative,0
1334,37c5a8aa-d239-4b94-ae68-2754825d36ff,disgust,2020-07-22 12:05:00,photo,public speaking,negative,0
1335,8644e163-704a-4a99-a859-5e07fcfe3879,disgust,2020-09-25 15:17:00,photo,education,negative,0
1336,6547f69d-891d-4e1c-bd69-fc8735b8fca8,disgust,2021-04-21 04:33:00,video,science,negative,0
1337,235a0022-a683-4381-8e9e-aaf75fe90734,disgust,2020-10-11 17:18:00,photo,fitness,negative,0
1338,235a0022-a683-4381-8e9e-aaf75fe90734,disgust,2021-04-24 14:41:00,photo,fitness,negative,0
1339,235a0022-a683-4381-8e9e-aaf75fe90734,disgust,2021-02-15 00:44:00,photo,fitness,negative,0
1340,21dfb75d-9d98-4627-b074-f4372025d23f,disgust,2020-07-10 05:43:00,GIF,culture,negative,0
1341,21dfb75d-9d98-4627-b074-f4372025d23f,disgust,2021-05-06 15:29:00,GIF,culture,negative,0
1342,21dfb75d-9d98-4627-b074-f4372025d23f,disgust,2020-05-08 12:42:00,GIF,culture,negative,0
1343,e4127cae-c2e9-4321-919a-be6d11636808,disgust,2020-12-11 00:03:00,audio,science,negative,0
1344,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,disgust,2020-10-23 15:26:00,video,food,negative,0
1345,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,disgust,2021-04-02 07:53:00,video,food,negative,0
1346,03ed0e2b-bd63-4079-8910-62c187526ca0,disgust,2020-06-10 07:52:00,audio,healthy eating,negative,0
1347,5dc325aa-d5d1-4552-9997-cd25b7608be9,disgust,2020-09-27 20:28:00,audio,healthy eating,negative,0
1348,503bd384-9733-4739-81f5-561b2328f6d8,disgust,2021-05-02 12:21:00,GIF,food,negative,0
1349,503bd384-9733-4739-81f5-561b2328f6d8,disgust,2020-12-22 10:46:00,GIF,food,negative,0
1350,7053e0be-7227-4a05-893f-4bbee34f0f1f,disgust,2021-02-14 22:35:00,video,science,negative,0
1351,03344240-df23-421d-b0e3-4fac72fe6cd8,disgust,2020-11-24 05:43:00,video,fitness,negative,0
1352,03344240-df23-421d-b0e3-4fac72fe6cd8,disgust,2020-07-11 07:06:00,video,fitness,negative,0
1353,16f8b629-5173-420f-9c8b-577313e9e128,disgust,2020-10-13 07:48:00,video,healthy eating,negative,0
1354,16f8b629-5173-420f-9c8b-577313e9e128,disgust,2021-05-06 04:54:00,video,healthy eating,negative,0
1355,16f8b629-5173-420f-9c8b-577313e9e128,disgust,2021-01-28 11:18:00,video,healthy eating,negative,0
1356,24f994fa-51d4-4e5e-bdac-79de67e7afbb,disgust,2021-02-21 10:07:00,video,food,negative,0
1357,24f994fa-51d4-4e5e-bdac-79de67e7afbb,disgust,2020-06-23 08:36:00,video,food,negative,0
1358,24f994fa-51d4-4e5e-bdac-79de67e7afbb,disgust,2021-03-19 19:39:00,video,food,negative,0
1359,24f994fa-51d4-4e5e-bdac-79de67e7afbb,disgust,2021-06-18 00:33:00,video,food,negative,0
1360,24f994fa-51d4-4e5e-bdac-79de67e7afbb,disgust,2020-07-31 00:04:00,video,food,negative,0
1361,b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,disgust,2020-10-08 08:10:00,GIF,animals,negative,0
1362,e7baa303-bc5c-4990-b813-e16fc42342d3,disgust,2020-12-27 03:52:00,audio,science,negative,0
1363,f3e9785c-d4e0-4258-a876-4d58ddb38790,disgust,2020-11-09 20:53:00,GIF,studying,negative,0
1364,f3e9785c-d4e0-4258-a876-4d58ddb38790,disgust,2021-02-03 10:54:00,GIF,studying,negative,0
1365,f3e9785c-d4e0-4258-a876-4d58ddb38790,disgust,2021-03-17 00:37:00,GIF,studying,negative,0
1366,f3e9785c-d4e0-4258-a876-4d58ddb38790,disgust,2021-02-02 22:33:00,GIF,studying,negative,0
1367,bea01dba-56f4-4d26-82a1-9b13fb382d89,disgust,2021-09-01 16:04:00,photo,dogs,negative,0
1368,02c9f76b-f9cc-48c5-aedf-73f37c637a71,disgust,2020-07-09 07:21:00,photo,veganism,negative,0
1369,8fe92544-5c15-4f77-bc40-c6e4b7d13674,disgust,2020-11-24 03:53:00,GIF,animals,negative,0
1370,c61b7ef6-d7ab-41fc-aebc-dc16f256957f,disgust,2021-05-28 17:11:00,GIF,cooking,negative,0
1371,c61b7ef6-d7ab-41fc-aebc-dc16f256957f,disgust,2020-07-07 13:26:00,GIF,cooking,negative,0
1372,8e0f1d3e-b588-44de-a423-8224eb26aa99,disgust,2020-10-20 14:28:00,audio,healthy eating,negative,0
1373,8e0f1d3e-b588-44de-a423-8224eb26aa99,disgust,2020-04-07 06:10:00,audio,healthy eating,negative,0
1374,a1249a46-6362-4a73-a1e9-3b5d236cdd73,disgust,2020-11-09 18:13:00,GIF,studying,negative,0
1375,a1249a46-6362-4a73-a1e9-3b5d236cdd73,disgust,2021-12-03 03:38:00,GIF,studying,negative,0
1376,a1249a46-6362-4a73-a1e9-3b5d236cdd73,disgust,2021-07-02 04:03:00,GIF,studying,negative,0
1377,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,disgust,2021-06-05 15:45:00,GIF,culture,negative,0
1378,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,disgust,2020-12-11 02:26:00,GIF,culture,negative,0
1379,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,disgust,2021-02-17 18:42:00,GIF,culture,negative,0
1380,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,disgust,2020-04-10 19:59:00,photo,technology,negative,0
1381,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,disgust,2020-01-07 08:52:00,photo,technology,negative,0
1382,b23a874f-72fa-4abb-9ca5-941850c672bc,disgust,2020-07-25 04:12:00,photo,healthy eating,negative,0
1383,26c02731-b5d8-4ad3-99a2-5e589e107937,disgust,2021-04-20 06:23:00,video,studying,negative,0
1384,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,2021-11-03 18:15:00,audio,cooking,negative,0
1385,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,2021-06-03 15:58:00,audio,cooking,negative,0
1386,54e29395-9eba-4945-abee-cad58cbab090,disgust,2020-10-28 23:57:00,video,science,negative,0
1387,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,disgust,2021-02-22 23:50:00,photo,animals,negative,0
1388,c13e7406-c610-4721-b80d-2b5ad533e90a,disgust,2021-04-15 13:22:00,GIF,cooking,negative,0
1389,a973290c-989a-44d2-afb9-9b4bf16cc17f,disgust,2021-04-16 14:50:00,video,tennis,negative,0
1390,b2a20047-ac6f-4caa-90b1-fe735433e362,disgust,2021-09-06 09:31:00,photo,culture,negative,0
1391,b2a20047-ac6f-4caa-90b1-fe735433e362,disgust,2020-07-30 01:34:00,photo,culture,negative,0
1392,b2a20047-ac6f-4caa-90b1-fe735433e362,disgust,2020-07-15 12:10:00,photo,culture,negative,0
1393,b2a20047-ac6f-4caa-90b1-fe735433e362,disgust,2020-10-12 11:46:00,photo,culture,negative,0
1394,a287c7ad-f5c8-4d87-940b-b7b24e2b42ac,disgust,2020-06-25 02:22:00,video,fitness,negative,0
1395,2e32de07-dc79-4cdc-bf1d-bac90ba3fd85,disgust,2020-09-13 23:52:00,video,studying,negative,0
1396,89cb4504-fccd-40f4-945e-410f74ee4735,disgust,2020-11-08 11:16:00,photo,animals,negative,0
1397,89cb4504-fccd-40f4-945e-410f74ee4735,disgust,2021-01-13 06:18:00,photo,animals,negative,0
1398,67766c84-7d8d-46e2-b2e8-8b0f8dc27193,disgust,2020-08-30 20:54:00,photo,veganism,negative,0
1399,331fad49-0e33-4676-8e2d-51ec52e86625,disgust,2020-10-16 20:29:00,audio,education,negative,0
1400,331fad49-0e33-4676-8e2d-51ec52e86625,disgust,2020-07-21 10:28:00,audio,education,negative,0
1401,c54b49c4-b1f2-4641-8595-1cbd19937845,disgust,2021-12-02 22:30:00,photo,science,negative,0
1402,c54b49c4-b1f2-4641-8595-1cbd19937845,disgust,2021-02-04 18:59:00,photo,science,negative,0
1403,435007a5-6261-4d8b-b0a4-55fdc189754b,disgust,2020-12-24 23:12:00,audio,veganism,negative,0
1404,4e4c9690-c013-4ee7-9e66-943d8cbd27b7,disgust,2021-01-04 23:58:00,GIF,culture,negative,0
1405,4e4c9690-c013-4ee7-9e66-943d8cbd27b7,disgust,2021-02-06 12:31:00,GIF,culture,negative,0
1406,97522e57-d9ab-4bd6-97bf-c24d952602d2,dislike,2021-06-17 12:22:00,photo,studying,negative,10
1407,97522e57-d9ab-4bd6-97bf-c24d952602d2,dislike,2020-09-11 02:49:00,photo,studying,negative,10
1408,9f737e0a-3cdd-4d29-9d24-753f4e3be810,dislike,2020-06-25 17:01:00,photo,healthy eating,negative,10
1409,230c4e4d-70c3-461d-b42c-ec09396efb3f,dislike,2021-11-05 08:38:00,photo,healthy eating,negative,10
1410,230c4e4d-70c3-461d-b42c-ec09396efb3f,dislike,2020-11-23 22:46:00,photo,healthy eating,negative,10
1411,230c4e4d-70c3-461d-b42c-ec09396efb3f,dislike,2021-04-23 23:41:00,photo,healthy eating,negative,10
1412,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,dislike,2020-04-11 21:25:00,GIF,cooking,negative,10
1413,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,dislike,2021-05-26 06:09:00,GIF,cooking,negative,10
1414,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,dislike,2021-02-25 03:16:00,GIF,cooking,negative,10
1415,3f8590c7-6ab2-4973-805a-90cdec355f05,dislike,2021-02-27 00:21:00,video,dogs,negative,10
1416,3f8590c7-6ab2-4973-805a-90cdec355f05,dislike,2020-12-26 19:46:00,video,dogs,negative,10
1417,b18cb63f-4c8e-44ee-a47f-541e95191d11,dislike,2021-03-29 06:57:00,photo,public speaking,negative,10
1418,b18cb63f-4c8e-44ee-a47f-541e95191d11,dislike,2020-07-15 16:03:00,photo,public speaking,negative,10
1419,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,2020-08-23 07:38:00,GIF,tennis,negative,10
1420,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,2020-03-12 08:08:00,GIF,tennis,negative,10
1421,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2020-09-22 04:09:00,video,food,negative,10
1422,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2021-02-25 04:02:00,video,food,negative,10
1423,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,2020-02-11 22:53:00,video,public speaking,negative,10
1424,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,2020-07-28 09:50:00,video,public speaking,negative,10
1425,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,2021-05-29 04:16:00,video,food,negative,10
1426,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,2020-07-24 18:23:00,video,food,negative,10
1427,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,2020-09-29 02:49:00,video,tennis,negative,10
1428,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,2020-07-13 21:02:00,video,tennis,negative,10
1429,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,2020-12-22 01:07:00,video,tennis,negative,10
1430,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,2020-06-29 07:21:00,GIF,soccer,negative,10
1431,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,2020-08-08 00:29:00,GIF,soccer,negative,10
1432,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,2021-02-28 16:15:00,GIF,soccer,negative,10
1433,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,2020-10-25 11:15:00,GIF,soccer,negative,10
1434,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,2020-02-12 08:56:00,GIF,soccer,negative,10
1435,388bd9db-9d10-4f47-87c4-6db46e83bc95,dislike,2020-03-10 13:46:00,video,education,negative,10
1436,388bd9db-9d10-4f47-87c4-6db46e83bc95,dislike,2021-04-19 05:11:00,video,education,negative,10
1437,78d0075f-895c-4a15-a35c-a921e2bb2cea,dislike,2020-08-27 06:31:00,photo,studying,negative,10
1438,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,2020-06-08 13:32:00,GIF,food,negative,10
1439,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,2020-03-12 11:55:00,GIF,food,negative,10
1440,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,2021-02-27 07:34:00,GIF,food,negative,10
1441,34a3747a-0b77-42f6-ae19-87c38b94b674,dislike,2021-02-13 18:54:00,GIF,science,negative,10
1442,2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,2020-07-20 16:35:00,GIF,veganism,negative,10
1443,2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,2021-12-01 21:32:00,GIF,veganism,negative,10
1444,f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,2021-08-05 07:39:00,photo,healthy eating,negative,10
1445,f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,2021-04-23 11:45:00,photo,healthy eating,negative,10
1446,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,dislike,2020-09-09 07:25:00,video,food,negative,10
1447,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,dislike,2020-02-10 21:47:00,video,food,negative,10
1448,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dislike,2020-12-09 15:36:00,video,dogs,negative,10
1449,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,2020-10-22 09:15:00,video,cooking,negative,10
1450,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,2020-11-12 09:58:00,video,cooking,negative,10
1451,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,2021-03-02 08:07:00,video,cooking,negative,10
1452,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,2020-10-10 22:18:00,video,cooking,negative,10
1453,eec5e521-4c28-4e8a-93a9-d544803fad7e,dislike,2020-06-22 05:26:00,audio,food,negative,10
1454,eec5e521-4c28-4e8a-93a9-d544803fad7e,dislike,2020-07-22 20:32:00,audio,food,negative,10
1455,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,dislike,2021-03-18 18:58:00,photo,technology,negative,10
1456,457301ee-3e87-40d8-8b82-ea4e1fa90e39,dislike,2021-05-04 06:47:00,GIF,healthy eating,negative,10
1457,4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,2021-04-13 04:44:00,audio,animals,negative,10
1458,4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,2020-07-12 07:49:00,audio,animals,negative,10
1459,4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,2021-03-05 02:36:00,audio,animals,negative,10
1460,4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,2020-10-19 19:31:00,audio,animals,negative,10
1461,ab4c4756-1c50-4136-bad9-3216e01ffac2,dislike,2021-03-21 16:43:00,audio,fitness,negative,10
1462,4478d98e-43e8-4dc0-884d-c1115aa8b970,dislike,2020-09-20 07:23:00,audio,animals,negative,10
